,names,scores,logfoldchanges,pvals,pvals_adj
1113,Cmtm3,2.7416158,0.57776874,0.006252173750213734,0.016725776443401237
1114,Asf1b,2.741016,0.51446277,0.006268332910802495,0.01675601616977491
1115,Tm7sf3,2.7390208,0.34889412,0.006294623056469297,0.016813269479779833
1116,Espl1,2.7374592,0.57790166,0.006334617904064271,0.016907011900174632
1117,Zfp36,2.7341933,1.7922341,0.006441402523217215,0.017165467264573443
1118,Lbh,2.73232,0.7240787,0.006438509629566523,0.017165467264573443
1119,Ptp4a2,2.7301989,0.36312044,0.006462165093202559,0.01720750905605095
1120,Blm,2.7247822,0.57145447,0.006578966793974088,0.017491536522345592
1121,Mllt3,2.7241669,1.0138377,0.006612984727220545,0.017557752792767077
1122,Gmfg,2.7225266,0.41932252,0.0066140477051860914,0.017557752792767077
1123,Klhdc3,2.7114809,0.28770486,0.006826019005779711,0.018092620268007512
1124,Gpatch8,2.7012448,0.5926155,0.007055622907125941,0.01867251123657333
1125,Serp1,2.7003465,0.19434096,0.007051919861860216,0.01867251123657333
1126,Gpc1,2.6944902,0.35360458,0.007182166591812599,0.01897829778586928
1127,Mlec,2.6866763,0.15162387,0.007336438424941372,0.019371116300285138
1128,Tfam,2.683638,0.43275812,0.007428311680772439,0.019561213725597285
1129,Cfdp1,2.6833777,0.41973078,0.00743144615663453,0.019561213725597285
1130,Drosha,2.6833766,0.47136307,0.007436775545634203,0.019561213725597285
1131,Nckap5l,2.6810656,1.5242088,0.007537785551263298,0.019796725979763806
1132,Nol7,2.6800637,0.3098983,0.007502593709406102,0.019719307609413907
1133,Nek6,2.6790771,0.8136621,0.007548730039542952,0.019810393434572415
1134,Mrpl38,2.6745403,0.38675287,0.0076298221394726536,0.020007991035957545
1135,Gna15,2.6733987,0.4200275,0.007659914184558587,0.020071650608133394
1136,Tpd52l2,2.6714911,0.36664256,0.007700369052385801,0.020151475221701926
1137,H2afv,2.6705782,0.18128702,0.007702056162684683,0.020151475221701926
1138,Casp1,2.66872,2.3592904,0.007848263830797791,0.02048741186087986
1139,Tet2,2.6663325,0.9087337,0.00783908716948688,0.020478947632020603
1140,Pabpn1,2.6637266,0.21095991,0.007865956842304952,0.0205180779008272
1141,Msn,2.6630263,0.45348263,0.007900914489667009,0.02057822871742438
1142,Fut7,2.6626575,0.46889046,0.007908151887003445,0.02057822871742438
1143,Med30,2.6621587,0.43364125,0.007912868591139424,0.02057822871742438
1144,Gm5506,2.6596663,0.29914773,0.007966475056724065,0.020702037214423756
1145,Itgal,2.658463,1.0783916,0.008031492295812457,0.020839608957029163
1146,Slc35e4,2.6577606,1.3003981,0.008063751140729533,0.020907592176301743
1147,I830077J02Rik,2.6550941,2.153208,0.008160955713621784,0.021143737363144725
1148,Snd1,2.6496933,0.2529906,0.008203832237684108,0.021238878508813095
1149,Daam1,2.6476865,1.0242299,0.008290658683725792,0.02143150795321177
1150,Pole3,2.6472108,0.39649704,0.008270008356730037,0.021394152053279877
1151,Bnip2,2.6452758,0.387533,0.008316574323032684,0.021482408674240863
1152,Adsl,2.6440089,0.28873652,0.008341466202541134,0.02153059077409832
1153,Blvrb,2.6433308,0.47244564,0.008366807450415509,0.021579859873979014
1154,Ddost,2.6419418,0.20690665,0.008387112713357027,0.021616076156680434
1155,Abcb4,2.6299627,1.082905,0.00872878254591215,0.022446370019331467
1156,Josd2,2.6282535,0.39556763,0.008743220965506273,0.02246675767085789
1157,Wnk1,2.6165338,0.55398595,0.009050809302035836,0.023222559777937298
1158,Tlr2,2.6130948,1.1425484,0.009176114642004173,0.023526576247813076
1159,Sphk1,2.6122215,0.95688325,0.00918658678269802,0.02353593985678609
1160,Kif11,2.610772,0.4745885,0.009203941281192713,0.023562909021807164
1161,Glg1,2.6091554,0.33266443,0.009237882738332657,0.02363227081540845
1162,1810030N24Rik,2.6072814,1.1633738,0.009333361466711602,0.023858837349349436
1163,Foxj1,2.6042767,1.1089195,0.009409981082919034,0.024036894683311313
1164,Diap2,2.5979185,0.9293465,0.00957631901733465,0.024423450668956233
1165,Rab32,2.5966506,0.40236264,0.009582541931546432,0.024423450668956233
1166,Ttc27,2.5962505,0.8554408,0.009621702914807425,0.024505163659778912
1167,Paics,2.591955,0.36736315,0.009707401671875447,0.0247051940779072
1168,Dpy19l1,2.5892239,0.59165454,0.009800656957207887,0.024924146764424775
1169,Esco2,2.587265,0.80168295,0.009865031286526034,0.025050936695953895
1170,Lilrb3,2.5860481,3.772331,0.010012131956036197,0.025368478252776
1171,Dpysl2,2.5860481,3.772331,0.010012131956036197,0.025368478252776
1172,Arhgap30,2.5821738,0.45614967,0.009994747881920724,0.025361672750373834
1173,Matn2,2.5819347,1.5756688,0.010056615156931313,0.02546249369520907
1174,Tmed3,2.5774891,0.21134984,0.010102002248155923,0.025558658180634963
1175,Smc3,2.575814,0.26118827,0.01016280691611079,0.025693660562269842
1176,Prdm2,2.5704813,0.52865803,0.010337141771017693,0.02609617867723633
1177,Memo1,2.5696816,0.5166992,0.010360512375107074,0.026116967280127478
1178,Ganab,2.5692685,0.21990357,0.010349014362195945,0.026107053043814478
1179,F10,2.5674076,0.63753366,0.01043042487144292,0.02627401184770038
1180,Peci,2.5668323,0.5255812,0.010439633075515141,0.02627802607119092
1181,Dnajc3,2.566048,0.28664106,0.010458484176224237,0.026287129564566525
1182,Tcfe3,2.565942,0.74231356,0.010489050596765128,0.0263447697303031
1183,Guk1,2.562871,0.34415647,0.010552346051697874,0.026465222546809133
1184,Ssr2,2.5621986,0.1512617,0.010549556472150393,0.026465222546809133
1185,Casc5,2.5615237,0.7619959,0.010614776034585754,0.026583158269488708
1186,Pdcd6ip,2.561412,0.27658597,0.01059200427648706,0.026545393433665097
1187,Arhgap19,2.558961,0.5901313,0.010686225959854984,0.026742687300550797
1188,Arhgap31,2.5549161,1.1107702,0.010848582220938888,0.02710967215384511
1189,Pde6d,2.5536618,0.3443265,0.010836969940840381,0.02710027772886968
1190,BC057079,2.5488336,0.73652995,0.011008048647581271,0.027448537487574396
1191,Pus7,2.5483494,0.387192,0.011004514797206703,0.027448537487574396
