,names,scores,logfoldchanges,pvals,pvals_adj
296,Wbp5,3.4349086,0.37817827,0.0006467071797843438,0.00632399592405774
297,Tmem59,3.4342165,0.5180618,0.0006468764303658019,0.00632399592405774
298,Tlk1,3.4282062,0.5391392,0.0006575247004202961,0.006409937121893904
299,Nfia,3.4233131,0.49278766,0.000671672856680796,0.006529416981423737
300,Mknk2,3.4222987,0.2224753,0.0006823678163951314,0.006614750939268535
301,Pml,3.417262,0.33534685,0.000688287654678118,0.006653447328555141
302,Hmgb2,3.4138305,0.25970042,0.000704297790247275,0.006789194620512139
303,Lsm14a,3.4040716,0.46507546,0.0007223952661700665,0.006905778569398613
304,2310003C23Rik,3.4021788,0.48292315,0.0007250568324454949,0.0069120749413519415
305,Med13l,3.3969731,0.69725996,0.0007357423927332897,0.006994619827334939
306,Pon2,3.387129,0.4164536,0.0007700504317428094,0.007260776065421954
307,Fam78a,3.386627,0.5661975,0.000764870671668063,0.007231695035415029
308,Pkn2,3.3827553,0.50734246,0.000776950744484099,0.007305877436552114
309,Endod1,3.364699,0.5621993,0.0008263834506620536,0.007749590457159638
310,Prkar2b,3.3627837,0.47017732,0.0008348169701427016,0.0078074616909551845
311,H2afv,3.3607366,0.21134032,0.0008506428383418513,0.007933968743561429
312,Asns,3.3520195,0.3451794,0.000871490495095506,0.008106505926077066
313,Fis1,3.3432305,0.30396304,0.0009038918557476765,0.008340456668944469
314,Luc7l3,3.3429513,0.3285647,0.0009012344660961209,0.008338230945034084
315,Cast,3.3406844,0.63972634,0.000895018451019766,0.008302980307712938
316,Atp6v0a1,3.3249493,0.60248005,0.0009504662510901647,0.008723561256681271
317,Dnajb1,3.324392,0.32610583,0.0009583123873135578,0.008756488916383575
318,Rab35,3.3228643,0.44648373,0.0009591286034172678,0.008756488916383575
319,Cox6a1,3.3190885,0.08247462,0.0009946284053667126,0.008975085675491764
320,Nup210,3.3162937,0.24665323,0.0009944516130530436,0.008975085675491764
321,Aplp2,3.3141112,0.29861605,0.0009992223731324107,0.008979990650208202
322,Il1r1,3.3134725,23.543472,0.0009867780858818199,0.008961503090468843
323,Dusp11,3.3124115,0.42938948,0.0009960758660426965,0.008975085675491764
324,LPCAT4,3.3044043,0.78783053,0.0010139908769902434,0.009065498747392048
325,Clspn,3.3000603,0.4188163,0.0010448297252695486,0.009293060262642299
326,Klf3,3.292609,0.43304023,0.001066418316115629,0.009436434894653938
327,Rnaseh2c,3.2863002,0.2314662,0.0011057076363361433,0.009759071746792917
328,Metap2,3.278487,0.23992102,0.0011260441954148946,0.00991321050606327
329,Wipi2,3.275298,0.40913215,0.0011355908735494612,0.009971817060099721
330,Psmc3,3.2746465,0.17054129,0.001146944340352065,0.010045951569936488
331,Nrip1,3.2626479,0.58903086,0.0011757522014632623,0.010246264765782116
332,Txn2,3.2613125,0.17118195,0.0012033102087964085,0.010449127717901607
333,Ctbp1,3.2571578,0.17502697,0.0012190132561872662,0.010517036867755639
334,Kel,3.256837,0.508671,0.001205086303020817,0.010449127717901607
335,Tinagl1,3.2418056,1.5356156,0.0012442978501155067,0.010655265212775716
336,Smpd4,3.2355075,0.49368963,0.001303616662418641,0.01110810148643637
337,Spire1,3.233067,0.32733345,0.0013090418706645241,0.011126855900648455
338,Micall2,3.2327075,0.9034818,0.0012959023813757427,0.011069700787444773
339,Eif3k,3.2266393,0.14130418,0.0013587940981177864,0.011521372070281281
340,ISG12a,3.2240946,0.31480223,0.001364456136503765,0.011541024821261014
